Year,Month,Vehicle Type,Time Period (AM/PM),Area Type,Functional Classification,Speed
2019,Sep,Freight,PM,Urban,7,21.8
2019,Sep,Freight,PM,Rural,1,63.9
2019,Sep,Freight,PM,Rural,2,60.2
2019,Sep,Freight,PM,Rural,3,53.6
2019,Sep,Freight,PM,Rural,4,49
2019,Sep,Freight,PM,Rural,5,44.3
2019,Sep,Freight,PM,Rural,6,
2019,Sep,Freight,PM,Rural,7,31
2019,Oct,Freight,AM,Urban,1,50.7
2019,Oct,Freight,AM,Urban,2,46.7
2019,Oct,Freight,AM,Urban,3,29.4
2019,Oct,Freight,AM,Urban,4,24.4
2019,Oct,Freight,AM,Urban,5,23.2
2019,Oct,Freight,AM,Urban,6,18.2
2019,Oct,Freight,AM,Urban,7,20.7
2019,Oct,Freight,AM,Rural,1,63.8
2019,Oct,Freight,AM,Rural,2,59.9
2019,Oct,Freight,AM,Rural,3,53.1
2019,Oct,Freight,AM,Rural,4,47.9
2019,Oct,Freight,AM,Rural,5,46.4
2019,Oct,Freight,AM,Rural,6,29
2019,Oct,Freight,AM,Rural,7,29.1
2019,Oct,Freight,PM,Urban,1,49.4
2019,Oct,Freight,PM,Urban,2,46.7
2019,Oct,Freight,PM,Urban,3,28.2
2019,Oct,Freight,PM,Urban,4,23.9
2019,Oct,Freight,PM,Urban,5,22.7
2019,Oct,Freight,PM,Urban,6,16.6
2019,Oct,Freight,PM,Urban,7,21.2
2019,Oct,Freight,PM,Rural,1,63.8
2019,Oct,Freight,PM,Rural,2,60.3
2019,Oct,Freight,PM,Rural,3,53.8
2019,Oct,Freight,PM,Rural,4,49.1
2019,Oct,Freight,PM,Rural,5,43.4
2019,Oct,Freight,PM,Rural,6,37
2019,Oct,Freight,PM,Rural,7,33.5
2019,Nov,Freight,AM,Urban,1,52.9
2019,Nov,Freight,AM,Urban,2,49.2
2019,Nov,Freight,AM,Urban,3,30.4
2019,Nov,Freight,AM,Urban,4,25.4
2019,Nov,Freight,AM,Urban,5,24.4
2019,Nov,Freight,AM,Urban,6,17.2
2019,Nov,Freight,AM,Urban,7,19
2019,Nov,Freight,AM,Rural,1,64.3
2019,Nov,Freight,AM,Rural,2,60.3
2019,Nov,Freight,AM,Rural,3,53.7
2019,Nov,Freight,AM,Rural,4,48.3
2019,Nov,Freight,AM,Rural,5,44.3
2019,Nov,Freight,AM,Rural,6,
2019,Nov,Freight,AM,Rural,7,27
2019,Nov,Freight,PM,Urban,1,50.9
2019,Nov,Freight,PM,Urban,2,47.9
2019,Nov,Freight,PM,Urban,3,28.5
2019,Nov,Freight,PM,Urban,4,24
2019,Nov,Freight,PM,Urban,5,22.7
2019,Nov,Freight,PM,Urban,6,16.5
2019,Nov,Freight,PM,Urban,7,19.5
2019,Nov,Freight,PM,Rural,1,64.2
2019,Nov,Freight,PM,Rural,2,60.7
2019,Nov,Freight,PM,Rural,3,54
2019,Nov,Freight,PM,Rural,4,49.4
2019,Nov,Freight,PM,Rural,5,41.3
2019,Nov,Freight,PM,Rural,6,
2019,Nov,Freight,PM,Rural,7,27
2019,Dec,Freight,AM,Urban,1,54.4
2019,Dec,Freight,AM,Urban,2,50.2
2019,Dec,Freight,AM,Urban,3,31.3
2019,Dec,Freight,AM,Urban,4,25.6
2019,Dec,Freight,AM,Urban,5,23.7
2019,Dec,Freight,AM,Urban,6,17.7
2019,Dec,Freight,AM,Urban,7,21.9
2019,Dec,Freight,AM,Rural,1,63.9
2019,Dec,Freight,AM,Rural,2,60.1
2019,Dec,Freight,AM,Rural,3,53.6
2019,Dec,Freight,AM,Rural,4,49.1
2019,Dec,Freight,AM,Rural,5,43.9
2019,Dec,Freight,AM,Rural,6,
2019,Dec,Freight,AM,Rural,7,28
2019,Dec,Freight,PM,Urban,1,51.1
2019,Dec,Freight,PM,Urban,2,47.9
2019,Dec,Freight,PM,Urban,3,28.5
2019,Dec,Freight,PM,Urban,4,23.9
2019,Dec,Freight,PM,Urban,5,23
2019,Dec,Freight,PM,Urban,6,16.3
2019,Dec,Freight,PM,Urban,7,22
2019,Dec,Freight,PM,Rural,1,64.1
2019,Dec,Freight,PM,Rural,2,60.5
2019,Dec,Freight,PM,Rural,3,54.1
2019,Dec,Freight,PM,Rural,4,49.4
2019,Dec,Freight,PM,Rural,5,42.8
2019,Dec,Freight,PM,Rural,6,
2019,Dec,Freight,PM,Rural,7,36
2020,Jun,All,AM,Urban,1,62.5
2020,Jun,All,AM,Urban,2,57.4
2020,Jun,All,AM,Urban,3,32.2
2020,Jun,All,AM,Urban,4,28.6
2020,Jun,All,AM,Urban,5,23.4
2020,Jun,All,AM,Urban,6,24.7
2020,Jun,All,AM,Urban,7,22
2020,Jun,All,AM,Rural,1,66.2
2020,Jun,All,AM,Rural,2,62.5
2020,Jun,All,AM,Rural,3,54.1
2020,Jun,All,AM,Rural,4,48.5
2020,Jun,All,AM,Rural,5,43.5
2020,Jun,All,AM,Rural,6,31.6
2020,Jun,All,AM,Rural,7,30
2020,Jun,All,PM,Urban,1,59.1
2020,Jun,All,PM,Urban,2,54.3
2020,Jun,All,PM,Urban,3,28.3
2020,Jun,All,PM,Urban,4,26.3
2020,Jun,All,PM,Urban,5,23.1
2020,Jun,All,PM,Urban,6,23
2020,Jun,All,PM,Urban,7,21.4
2020,Jun,All,PM,Rural,1,65.7
2020,Jun,All,PM,Rural,2,62.5
2020,Jun,All,PM,Rural,3,53.7
2020,Jun,All,PM,Rural,4,47.9
2020,Jun,All,PM,Rural,5,43.1
2020,Jun,All,PM,Rural,6,44
2020,Jun,All,PM,Rural,7,33.9
2020,Jul,All,AM,Urban,1,62.6
2020,Jul,All,AM,Urban,2,57.6
2020,Jul,All,AM,Urban,3,32
2020,Jul,All,AM,Urban,4,28.5
2020,Jul,All,AM,Urban,5,22.9
2020,Jul,All,AM,Urban,6,23.3
2020,Jul,All,AM,Urban,7,21.4
2020,Jul,All,AM,Rural,1,66.2
2020,Jul,All,AM,Rural,2,62.6
2020,Jul,All,AM,Rural,3,54.2
2020,Jul,All,AM,Rural,4,48.7
2020,Jul,All,AM,Rural,5,45.2
2020,Jul,All,AM,Rural,6,38
2020,Jul,All,AM,Rural,7,31.7
2020,Jul,All,PM,Urban,1,58.7
2020,Jul,All,PM,Urban,2,53.9
2020,Jul,All,PM,Urban,3,28.2
2020,Jul,All,PM,Urban,4,26.1
2020,Jul,All,PM,Urban,5,22.4
2020,Jul,All,PM,Urban,6,23.1
2020,Jul,All,PM,Urban,7,21.5
2020,Jul,All,PM,Rural,1,65.7
2020,Jul,All,PM,Rural,2,62.4
2020,Jul,All,PM,Rural,3,53.6
2020,Jul,All,PM,Rural,4,47.3
2020,Jul,All,PM,Rural,5,44.6
2020,Jul,All,PM,Rural,6,35
2020,Jul,All,PM,Rural,7,32.5
2020,Aug,All,AM,Urban,1,62.1
2020,Aug,All,AM,Urban,2,57.2
2020,Aug,All,AM,Urban,3,31.6
2020,Aug,All,AM,Urban,4,28.2
2020,Aug,All,AM,Urban,5,23
2020,Aug,All,AM,Urban,6,22.9
2020,Aug,All,AM,Urban,7,22.6
2020,Aug,All,AM,Rural,1,66.2
2020,Aug,All,AM,Rural,2,62.3
2020,Aug,All,AM,Rural,3,53.8
2020,Aug,All,AM,Rural,4,48.8
2020,Aug,All,AM,Rural,5,45.8
2020,Aug,All,AM,Rural,6,25
2020,Aug,All,AM,Rural,7,29.9
2020,Aug,All,PM,Urban,1,57.9
2020,Aug,All,PM,Urban,2,53.4
2020,Aug,All,PM,Urban,3,27.8
2020,Aug,All,PM,Urban,4,25.7
2020,Aug,All,PM,Urban,5,22.2
2020,Aug,All,PM,Urban,6,22.1
2020,Aug,All,PM,Urban,7,21.1
2020,Aug,All,PM,Rural,1,65.9
2020,Aug,All,PM,Rural,2,62.4
2020,Aug,All,PM,Rural,3,53.6
2020,Aug,All,PM,Rural,4,47.6
2020,Aug,All,PM,Rural,5,44.7
2020,Aug,All,PM,Rural,6,39
2020,Aug,All,PM,Rural,7,33.4
2020,Sep,All,AM,Urban,1,61.3
2020,Sep,All,AM,Urban,2,56.2
2020,Sep,All,AM,Urban,3,30.8
2020,Sep,All,AM,Urban,4,27.6
2020,Sep,All,AM,Urban,5,22.8
2020,Sep,All,AM,Urban,6,23.8
2020,Sep,All,AM,Urban,7,22.5
2020,Sep,All,AM,Rural,1,66.1
2020,Sep,All,AM,Rural,2,62.3
2020,Sep,All,AM,Rural,3,53.4
2020,Sep,All,AM,Rural,4,47.8
2020,Sep,All,AM,Rural,5,43.9
2020,Sep,All,AM,Rural,6,16
2020,Sep,All,AM,Rural,7,26.9
2020,Sep,All,PM,Urban,1,57.5
2020,Sep,All,PM,Urban,2,53
2020,Sep,All,PM,Urban,3,27.4
2020,Sep,All,PM,Urban,4,25.3
2020,Sep,All,PM,Urban,5,21.9
2020,Sep,All,PM,Urban,6,21.9
2020,Sep,All,PM,Urban,7,21.4
2020,Sep,All,PM,Rural,1,65.9
2020,Sep,All,PM,Rural,2,62.3
2020,Sep,All,PM,Rural,3,53.6
2020,Sep,All,PM,Rural,4,47.2
2020,Sep,All,PM,Rural,5,42.5
2020,Sep,All,PM,Rural,6,34
2020,Sep,All,PM,Rural,7,26.3
2020,Oct,All,AM,Urban,1,60.4
2020,Oct,All,AM,Urban,2,55.5
2020,Oct,All,AM,Urban,3,30.6
2020,Oct,All,AM,Urban,4,27.6
2020,Oct,All,AM,Urban,5,22.8
2020,Oct,All,AM,Urban,6,24.5
2020,Oct,All,AM,Urban,7,22.3
2020,Oct,All,AM,Rural,1,65.6
2020,Oct,All,AM,Rural,2,62
2020,Oct,All,AM,Rural,3,53.2
2020,Oct,All,AM,Rural,4,47.8
2020,Oct,All,AM,Rural,5,44.6
2020,Oct,All,AM,Rural,6,30
2020,Oct,All,AM,Rural,7,28
2020,Oct,All,PM,Urban,1,56.8
2020,Oct,All,PM,Urban,2,52.5
2020,Oct,All,PM,Urban,3,27.1
2020,Oct,All,PM,Urban,4,25.2
2020,Oct,All,PM,Urban,5,21.9
2020,Oct,All,PM,Urban,6,22.4
2020,Oct,All,PM,Urban,7,21.6
2020,Oct,All,PM,Rural,1,65.8
2020,Oct,All,PM,Rural,2,62.5
2020,Oct,All,PM,Rural,3,53.7
2020,Oct,All,PM,Rural,4,47.1
2020,Oct,All,PM,Rural,5,45.4
2020,Oct,All,PM,Rural,6,20.1
2020,Oct,All,PM,Rural,7,32.9
2020,Nov,All,AM,Urban,1,61.3
2020,Nov,All,AM,Urban,2,56.5
2020,Nov,All,AM,Urban,3,30.9
2020,Nov,All,AM,Urban,4,27.7
2020,Nov,All,AM,Urban,5,22.8
2020,Nov,All,AM,Urban,6,23.7
2020,Nov,All,AM,Urban,7,22.4
2020,Nov,All,AM,Rural,1,66.1
2020,Nov,All,AM,Rural,2,62.6
2020,Nov,All,AM,Rural,3,54
2020,Nov,All,AM,Rural,4,48.6
2020,Nov,All,AM,Rural,5,45.5
2020,Nov,All,AM,Rural,6,32
2020,Nov,All,AM,Rural,7,26.8
2020,Nov,All,PM,Urban,1,57.8
2020,Nov,All,PM,Urban,2,53.1
2020,Nov,All,PM,Urban,3,27.3
2020,Nov,All,PM,Urban,4,25.3
2020,Nov,All,PM,Urban,5,21.9
2020,Nov,All,PM,Urban,6,20.6
2020,Nov,All,PM,Urban,7,21.8
2020,Nov,All,PM,Rural,1,66.1
2020,Nov,All,PM,Rural,2,62.6
2020,Nov,All,PM,Rural,3,54.1
2020,Nov,All,PM,Rural,4,47.5
2020,Nov,All,PM,Rural,5,45.4
2020,Nov,All,PM,Rural,6,16
2020,Nov,All,PM,Rural,7,21.1
2020,Dec,All,AM,Urban,1,61.7
2020,Dec,All,AM,Urban,2,57
2020,Dec,All,AM,Urban,3,31.6
2020,Dec,All,AM,Urban,4,28.2
2020,Dec,All,AM,Urban,5,22.9
2020,Dec,All,AM,Urban,6,24.5
2020,Dec,All,AM,Urban,7,22.5
2020,Dec,All,AM,Rural,1,65.5
2020,Dec,All,AM,Rural,2,62
2020,Dec,All,AM,Rural,3,53.8
2020,Dec,All,AM,Rural,4,48.9
2020,Dec,All,AM,Rural,5,47.3
2020,Dec,All,AM,Rural,6,25.5
2020,Dec,All,AM,Rural,7,28.5
2020,Dec,All,PM,Urban,1,58.2
2020,Dec,All,PM,Urban,2,53.5
2020,Dec,All,PM,Urban,3,27.2
2020,Dec,All,PM,Urban,4,25.1
2020,Dec,All,PM,Urban,5,21.7
2020,Dec,All,PM,Urban,6,21.2
2020,Dec,All,PM,Urban,7,21.8
2020,Dec,All,PM,Rural,1,66
2020,Dec,All,PM,Rural,2,62.6
2020,Dec,All,PM,Rural,3,54
2020,Dec,All,PM,Rural,4,47.8
2020,Dec,All,PM,Rural,5,46.3
2020,Dec,All,PM,Rural,6,24
2020,Dec,All,PM,Rural,7,30.5
2020,Jan,Passenger,AM,Urban,1,54.8
2020,Jan,Passenger,AM,Urban,2,49.6
2020,Jan,Passenger,AM,Urban,3,27.5
2020,Jan,Passenger,AM,Urban,4,25.2
2020,Jan,Passenger,AM,Urban,5,20.1
2020,Jan,Passenger,AM,Urban,6,23.7
2020,Jan,Passenger,AM,Urban,7,22.9
2020,Jan,Passenger,AM,Rural,1,67.8
2020,Jan,Passenger,AM,Rural,2,62.5
2020,Jan,Passenger,AM,Rural,3,52.3
2020,Jan,Passenger,AM,Rural,4,47.7
2020,Jan,Passenger,AM,Rural,5,46.6
2020,Jan,Passenger,AM,Rural,6,38.6
2020,Jan,Passenger,AM,Rural,7,31.4
2020,Jan,Passenger,PM,Urban,1,54.1
2020,Jan,Passenger,PM,Urban,2,49.1
2020,Jan,Passenger,PM,Urban,3,25.5
2020,Jan,Passenger,PM,Urban,4,23.4
2020,Jan,Passenger,PM,Urban,5,19.6
2020,Jan,Passenger,PM,Urban,6,21.9
2020,Jan,Passenger,PM,Urban,7,20.4
2020,Jan,Passenger,PM,Rural,1,68.8
2020,Jan,Passenger,PM,Rural,2,63.8
2020,Jan,Passenger,PM,Rural,3,53.7
2020,Jan,Passenger,PM,Rural,4,48
2020,Jan,Passenger,PM,Rural,5,48
2020,Jan,Passenger,PM,Rural,6,26
2020,Jan,Passenger,PM,Rural,7,31.6
2020,Feb,Passenger,AM,Urban,1,53.9
2020,Feb,Passenger,AM,Urban,2,48.8
2020,Feb,Passenger,AM,Urban,3,27
2020,Feb,Passenger,AM,Urban,4,24.8
2020,Feb,Passenger,AM,Urban,5,19.9
2020,Feb,Passenger,AM,Urban,6,23.1
2020,Feb,Passenger,AM,Urban,7,23.7
2020,Feb,Passenger,AM,Rural,1,67.8
2020,Feb,Passenger,AM,Rural,2,62.7
2020,Feb,Passenger,AM,Rural,3,52.7
2020,Feb,Passenger,AM,Rural,4,47
2020,Feb,Passenger,AM,Rural,5,45.9
2020,Feb,Passenger,AM,Rural,6,31
2020,Feb,Passenger,AM,Rural,7,29.2
2020,Feb,Passenger,PM,Urban,1,52.7
2020,Feb,Passenger,PM,Urban,2,48.2
2020,Feb,Passenger,PM,Urban,3,25.1
2020,Feb,Passenger,PM,Urban,4,23.2
2020,Feb,Passenger,PM,Urban,5,19.5
2020,Feb,Passenger,PM,Urban,6,21.8
2020,Feb,Passenger,PM,Urban,7,20.1
2020,Feb,Passenger,PM,Rural,1,68.7
2020,Feb,Passenger,PM,Rural,2,63.8
2020,Feb,Passenger,PM,Rural,3,53.7
2020,Feb,Passenger,PM,Rural,4,48
2020,Feb,Passenger,PM,Rural,5,45.9
2020,Feb,Passenger,PM,Rural,6,40
2020,Feb,Passenger,PM,Rural,7,34.7
2020,Mar,Passenger,AM,Urban,1,59.7
2020,Mar,Passenger,AM,Urban,2,54.5
2020,Mar,Passenger,AM,Urban,3,30.1
2020,Mar,Passenger,AM,Urban,4,27.4
2020,Mar,Passenger,AM,Urban,5,21.9
2020,Mar,Passenger,AM,Urban,6,25.1
2020,Mar,Passenger,AM,Urban,7,23.8
2020,Mar,Passenger,AM,Rural,1,68.5
2020,Mar,Passenger,AM,Rural,2,63.4
2020,Mar,Passenger,AM,Rural,3,53.4
2020,Mar,Passenger,AM,Rural,4,48.7
2020,Mar,Passenger,AM,Rural,5,45.1
2020,Mar,Passenger,AM,Rural,6,41.4
2020,Mar,Passenger,AM,Rural,7,29.2
2020,Mar,Passenger,PM,Urban,1,59.2
2020,Mar,Passenger,PM,Urban,2,54.1
2020,Mar,Passenger,PM,Urban,3,27.9
2020,Mar,Passenger,PM,Urban,4,25.6
2020,Mar,Passenger,PM,Urban,5,21.6
2020,Mar,Passenger,PM,Urban,6,25.8
2020,Mar,Passenger,PM,Urban,7,22.2
2020,Mar,Passenger,PM,Rural,1,69
2020,Mar,Passenger,PM,Rural,2,64.2
2020,Mar,Passenger,PM,Rural,3,54.1
2020,Mar,Passenger,PM,Rural,4,48.7
2020,Mar,Passenger,PM,Rural,5,48.2
2020,Mar,Passenger,PM,Rural,6,35.1
2020,Mar,Passenger,PM,Rural,7,36.1
2020,Apr,Passenger,AM,Urban,1,65.1
2020,Apr,Passenger,AM,Urban,2,60
2020,Apr,Passenger,AM,Urban,3,34.4
2020,Apr,Passenger,AM,Urban,4,30.8
2020,Apr,Passenger,AM,Urban,5,24.6
2020,Apr,Passenger,AM,Urban,6,29.4
2020,Apr,Passenger,AM,Urban,7,26.2
2020,Apr,Passenger,AM,Rural,1,68.5
2020,Apr,Passenger,AM,Rural,2,63.8
2020,Apr,Passenger,AM,Rural,3,54.3
2020,Apr,Passenger,AM,Rural,4,49.6
2020,Apr,Passenger,AM,Rural,5,46.5
2020,Apr,Passenger,AM,Rural,6,42
2020,Apr,Passenger,AM,Rural,7,36.7
2020,Apr,Passenger,PM,Urban,1,65.6
2020,Apr,Passenger,PM,Urban,2,59.9
2020,Apr,Passenger,PM,Urban,3,31.4
2020,Apr,Passenger,PM,Urban,4,29
2020,Apr,Passenger,PM,Urban,5,24.7
2020,Apr,Passenger,PM,Urban,6,28.8
2020,Apr,Passenger,PM,Urban,7,25.3
2020,Apr,Passenger,PM,Rural,1,69
2020,Apr,Passenger,PM,Rural,2,63.9
2020,Apr,Passenger,PM,Rural,3,54
2020,Apr,Passenger,PM,Rural,4,48.2
2020,Apr,Passenger,PM,Rural,5,47.1
2020,Apr,Passenger,PM,Rural,6,21
2020,Apr,Passenger,PM,Rural,7,32.6
2020,May,Passenger,AM,Urban,1,64
2020,May,Passenger,AM,Urban,2,58.7
2020,May,Passenger,AM,Urban,3,32.8
2020,May,Passenger,AM,Urban,4,29.4
2020,May,Passenger,AM,Urban,5,23.7
2020,May,Passenger,AM,Urban,6,25.4
2020,May,Passenger,AM,Urban,7,23.7
2020,May,Passenger,AM,Rural,1,68
2020,May,Passenger,AM,Rural,2,63.3
2020,May,Passenger,AM,Rural,3,53.7
2020,May,Passenger,AM,Rural,4,49.1
2020,May,Passenger,AM,Rural,5,45.7
2020,May,Passenger,AM,Rural,6,40.9
2020,May,Passenger,AM,Rural,7,29.4
2020,May,Passenger,PM,Urban,1,62.8
2020,May,Passenger,PM,Urban,2,57
2020,May,Passenger,PM,Urban,3,29.4
2020,May,Passenger,PM,Urban,4,27.1
2020,May,Passenger,PM,Urban,5,23.3
2020,May,Passenger,PM,Urban,6,24.4
2020,May,Passenger,PM,Urban,7,22.7
2020,May,Passenger,PM,Rural,1,68.3
2020,May,Passenger,PM,Rural,2,63.4
2020,May,Passenger,PM,Rural,3,53.4
2020,May,Passenger,PM,Rural,4,48.2
2020,May,Passenger,PM,Rural,5,45.5
2020,May,Passenger,PM,Rural,6,29
2020,May,Passenger,PM,Rural,7,32.7
2020,Jun,Passenger,AM,Urban,1,63.5
2020,Jun,Passenger,AM,Urban,2,58
2020,Jun,Passenger,AM,Urban,3,32
2020,Jun,Passenger,AM,Urban,4,28.6
2020,Jun,Passenger,AM,Urban,5,22.9
2020,Jun,Passenger,AM,Urban,6,25.5
2020,Jun,Passenger,AM,Urban,7,22.9
2020,Jun,Passenger,AM,Rural,1,68
2020,Jun,Passenger,AM,Rural,2,63.1
2020,Jun,Passenger,AM,Rural,3,53.5
2020,Jun,Passenger,AM,Rural,4,47.8
2020,Jun,Passenger,AM,Rural,5,43.3
2020,Jun,Passenger,AM,Rural,6,29.3
2020,Jun,Passenger,AM,Rural,7,34.8
2020,Jun,Passenger,PM,Urban,1,60.1
2020,Jun,Passenger,PM,Urban,2,54.7
2020,Jun,Passenger,PM,Urban,3,28
2020,Jun,Passenger,PM,Urban,4,26.2
2020,Jun,Passenger,PM,Urban,5,22.3
2020,Jun,Passenger,PM,Urban,6,23.8
2020,Jun,Passenger,PM,Urban,7,21.9
2020,Jun,Passenger,PM,Rural,1,67.9
2020,Jun,Passenger,PM,Rural,2,63.3
2020,Jun,Passenger,PM,Rural,3,53.1
2020,Jun,Passenger,PM,Rural,4,46.9
2020,Jun,Passenger,PM,Rural,5,43.9
2020,Jun,Passenger,PM,Rural,6,45
2020,Jun,Passenger,PM,Rural,7,33.9
2020,Jul,Passenger,AM,Urban,1,63.6
2020,Jul,Passenger,AM,Urban,2,58.1
2020,Jul,Passenger,AM,Urban,3,31.8
2020,Jul,Passenger,AM,Urban,4,28.5
2020,Jul,Passenger,AM,Urban,5,22.4
2020,Jul,Passenger,AM,Urban,6,24.7
2020,Jul,Passenger,AM,Urban,7,22.1
2020,Jul,Passenger,AM,Rural,1,68.2
2020,Jul,Passenger,AM,Rural,2,63.3
2020,Jul,Passenger,AM,Rural,3,53.6
2020,Jul,Passenger,AM,Rural,4,48.5
2020,Jul,Passenger,AM,Rural,5,45.1
2020,Jul,Passenger,AM,Rural,6,40
2020,Jul,Passenger,AM,Rural,7,34.5
2020,Jul,Passenger,PM,Urban,1,59.6
2020,Jul,Passenger,PM,Urban,2,54.3
2020,Jul,Passenger,PM,Urban,3,27.9
2020,Jul,Passenger,PM,Urban,4,25.9
2020,Jul,Passenger,PM,Urban,5,21.8
2020,Jul,Passenger,PM,Urban,6,24
2020,Jul,Passenger,PM,Urban,7,21.5
2020,Jul,Passenger,PM,Rural,1,68
2020,Jul,Passenger,PM,Rural,2,63.1
2020,Jul,Passenger,PM,Rural,3,53
2020,Jul,Passenger,PM,Rural,4,47
2020,Jul,Passenger,PM,Rural,5,45
2020,Jul,Passenger,PM,Rural,6,34.2
2020,Jul,Passenger,PM,Rural,7,35.9
2020,Aug,Passenger,AM,Urban,1,63.1
2020,Aug,Passenger,AM,Urban,2,57.7
2020,Aug,Passenger,AM,Urban,3,31.4
2020,Aug,Passenger,AM,Urban,4,28.2
2020,Aug,Passenger,AM,Urban,5,22.6
2020,Aug,Passenger,AM,Urban,6,23.6
2020,Aug,Passenger,AM,Urban,7,23.4
2020,Aug,Passenger,AM,Rural,1,68.1
2020,Aug,Passenger,AM,Rural,2,63.1
2020,Aug,Passenger,AM,Rural,3,53.2
2020,Aug,Passenger,AM,Rural,4,48.3
2020,Aug,Passenger,AM,Rural,5,45.9
2020,Aug,Passenger,AM,Rural,6,25
2020,Aug,Passenger,AM,Rural,7,30.8
2020,Aug,Passenger,PM,Urban,1,58.9
2020,Aug,Passenger,PM,Urban,2,53.7
2020,Aug,Passenger,PM,Urban,3,27.6
2020,Aug,Passenger,PM,Urban,4,25.5
2020,Aug,Passenger,PM,Urban,5,21.5
2020,Aug,Passenger,PM,Urban,6,22.6
2020,Aug,Passenger,PM,Urban,7,20
2020,Aug,Passenger,PM,Rural,1,68.1
2020,Aug,Passenger,PM,Rural,2,63.1
2020,Aug,Passenger,PM,Rural,3,53
2020,Aug,Passenger,PM,Rural,4,46.7
2020,Aug,Passenger,PM,Rural,5,45
2020,Aug,Passenger,PM,Rural,6,44
2020,Aug,Passenger,PM,Rural,7,33
2020,Sep,Passenger,AM,Urban,1,62.1
2020,Sep,Passenger,AM,Urban,2,56.6
2020,Sep,Passenger,AM,Urban,3,30.6
2020,Sep,Passenger,AM,Urban,4,27.6
2020,Sep,Passenger,AM,Urban,5,22.3
2020,Sep,Passenger,AM,Urban,6,24.8
2020,Sep,Passenger,AM,Urban,7,21.8
2020,Sep,Passenger,AM,Rural,1,68
2020,Sep,Passenger,AM,Rural,2,62.9
2020,Sep,Passenger,AM,Rural,3,52.8
2020,Sep,Passenger,AM,Rural,4,47.2
2020,Sep,Passenger,AM,Rural,5,44.3
2020,Sep,Passenger,AM,Rural,6,14
2020,Sep,Passenger,AM,Rural,7,32.7
2020,Sep,Passenger,PM,Urban,1,58.4
2020,Sep,Passenger,PM,Urban,2,53.3
2020,Sep,Passenger,PM,Urban,3,27.1
2020,Sep,Passenger,PM,Urban,4,25.2
2020,Sep,Passenger,PM,Urban,5,21.2
2020,Sep,Passenger,PM,Urban,6,23
2020,Sep,Passenger,PM,Urban,7,21.1
2020,Sep,Passenger,PM,Rural,1,68.2
2020,Sep,Passenger,PM,Rural,2,62.8
2020,Sep,Passenger,PM,Rural,3,53
2020,Sep,Passenger,PM,Rural,4,46.6
2020,Sep,Passenger,PM,Rural,5,42.8
2020,Sep,Passenger,PM,Rural,6,34
2020,Sep,Passenger,PM,Rural,7,20.1
2020,Oct,Passenger,AM,Urban,1,61.3
2020,Oct,Passenger,AM,Urban,2,55.9
2020,Oct,Passenger,AM,Urban,3,30.4
2020,Oct,Passenger,AM,Urban,4,27.7
2020,Oct,Passenger,AM,Urban,5,22.4
2020,Oct,Passenger,AM,Urban,6,25.4
2020,Oct,Passenger,AM,Urban,7,23.5
2020,Oct,Passenger,AM,Rural,1,67.5
2020,Oct,Passenger,AM,Rural,2,62.6
2020,Oct,Passenger,AM,Rural,3,52.5
2020,Oct,Passenger,AM,Rural,4,47.4
2020,Oct,Passenger,AM,Rural,5,44.4
2020,Oct,Passenger,AM,Rural,6,30
2020,Oct,Passenger,AM,Rural,7,32.1
2020,Oct,Passenger,PM,Urban,1,57.7
2020,Oct,Passenger,PM,Urban,2,52.7
2020,Oct,Passenger,PM,Urban,3,26.8
2020,Oct,Passenger,PM,Urban,4,25
2020,Oct,Passenger,PM,Urban,5,21.2
2020,Oct,Passenger,PM,Urban,6,23.9
2020,Oct,Passenger,PM,Urban,7,22.1
2020,Oct,Passenger,PM,Rural,1,68.1
2020,Oct,Passenger,PM,Rural,2,63.2
2020,Oct,Passenger,PM,Rural,3,53.1
2020,Oct,Passenger,PM,Rural,4,46.5
2020,Oct,Passenger,PM,Rural,5,45.7
2020,Oct,Passenger,PM,Rural,6,16
2020,Oct,Passenger,PM,Rural,7,34
2020,Nov,Passenger,AM,Urban,1,62.2
2020,Nov,Passenger,AM,Urban,2,56.9
2020,Nov,Passenger,AM,Urban,3,30.7
2020,Nov,Passenger,AM,Urban,4,27.6
2020,Nov,Passenger,AM,Urban,5,22.3
2020,Nov,Passenger,AM,Urban,6,24.3
2020,Nov,Passenger,AM,Urban,7,22.7
2020,Nov,Passenger,AM,Rural,1,68.2
2020,Nov,Passenger,AM,Rural,2,63.4
2020,Nov,Passenger,AM,Rural,3,53.4
2020,Nov,Passenger,AM,Rural,4,48.5
2020,Nov,Passenger,AM,Rural,5,45.7
2020,Nov,Passenger,AM,Rural,6,20
2020,Nov,Passenger,AM,Rural,7,32.4
2020,Nov,Passenger,PM,Urban,1,58.7
2020,Nov,Passenger,PM,Urban,2,53.3
2020,Nov,Passenger,PM,Urban,3,27
2020,Nov,Passenger,PM,Urban,4,25.3
2020,Nov,Passenger,PM,Urban,5,21.3
2020,Nov,Passenger,PM,Urban,6,22.6
2020,Nov,Passenger,PM,Urban,7,22.1
2020,Nov,Passenger,PM,Rural,1,68.6
2020,Nov,Passenger,PM,Rural,2,63.4
2020,Nov,Passenger,PM,Rural,3,53.6
2020,Nov,Passenger,PM,Rural,4,47.1
2020,Nov,Passenger,PM,Rural,5,45.5
2020,Nov,Passenger,PM,Rural,6,16
